annotation_id,annotator,email,created_at,timestamp,id,image,lead_time,text_cap_en,text_cap_native,text_culture_loc,text_image_loc,text_submitter_native_lang,updated_at,similarity_id
,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Fil%20%287%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"Driftwood sculpture of deer in Gunung Mas' Tea Plantation at Puncak, Bogor","Patung rusa kayu apung di Kebun Teh Gunung Mas di Puncak, Bogor",Indonesia,"Bogor, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Fil%20%2870%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"Joglo Traditional House, a traditional house typical of Central Java","Rumah Tradisional Joglo, rumah adat khas Jawa Tengah",Indonesia,"Yogyakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Fil%20%2871%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"Nasi Cumi, a signature Surabaya dish, consists of white rice, noodles, shrimp crackers, fried tofu, and squid in black sauce","Nasi Cumi, hidangan khas Surabaya, terdiri dari nasi putih, mie, peyek udang, tahu goreng, dan cumi dengan bumbu hitam",Indonesia,"Surabaya, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Fil%20%2872%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpeg,,"Ayam Kremes, crispy fried chicken topped with crunchy golden flakes","Ayam Kremes, ayam goreng dengan taburan kremesan",Indonesia,"Jakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Fil%20%2873%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpeg,,"fresh raw vegetables (slices of cucumber, cabbage, and basil leaves)","sayur lalapan (potongan mentimun, kol, daun kemangi)",Indonesia,"Jakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Fil%20%2874%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpeg,,two bowls of bakwan Malang,Dua mangkok bakwan Malang,Indonesia,"Jakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Fil%20%2875%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpeg,,Sunrise view on Mount Bromo,Pemandangan matahari terbit di Pendakian Gunung Bromo,Indonesia,"Jawa Timur, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Fil%20%288%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"Javanese homemade food (rice, braised tofu, tendons and rice noodles) with the view of Nglanggeran Ancient Volcano in Yogyakarta","Makanan rumahan khas Jawa (nasi, tahu bacem, kikil, dan bihun) dengan pemandangan Gunung Api Purba Nglanggeran di Yogyakarta",Indonesia,"Yogyakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Fil%20%289%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,Traditional Javanese kitchen with food placed on clay containers.,Dapur tradisional jawa dengan makanan diletakan diatas wadah-wadah berbahan dasar tanah liat.,Indonesia,"Yogyakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Val%20%281%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,Cocoa fruit that grows in Yogyakarta,Buah kakao yang tumbuh di Yogyakarta,Indonesia,"Yogyakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Val%20%2810%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,Silver tableware crafts from Kotagede (silver craftsman's area) in Yogyakarta,Kerajinan peralatan makan berbahan perak dari Kotagede (tempat pengrajin perak) di Yogyakarta,Indonesia,"Yogyakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Val%20%2811%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,Various Indonesian instruments such as Gamelan and Gong at the Keraton Museum Yogyakarta,Berbagai instrumen khas Indonesia seperti gamelan dan gong di Museum Keraton Yogyakarta,Indonesia,"Yogyakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Val%20%2812%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,Interior of TransJakarta Bus (public transportation system using bus at Jakarta),Di dalam bus TransJakarta (sistem transportasi umum di Jakarta yang menggunakan bus),Indonesia,"Jakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Val%20%2813%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"View of pine tree forest at Cileunca, Pangalengan","Pemandangan hutan pohon pinus di Cileunca, Pangalengan",Indonesia,"Pangalengan, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Val%20%2814%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"Sumatran Elephant at Taman Safari Zoo, Bogor","Gajah Sumatera di Kebun Binatang Taman Safari, Bogor",Indonesia,"Bogor, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Val%20%2815%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,View at one of the highlands in Yogyakarta,Pemandangan dari dataran tinggi di Yogyakarta,Indonesia,"Yogyakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Val%20%2816%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"View from Embung Nglanggeran, Yogyakarta","Pemandangan dari Embung Nglanggeran, Yogyakarta",Indonesia,"Yogyakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Val%20%2817%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"View of Embung Nglanggeran, Yogyakarta","Pemandangan di Embung Nglanggeran, Yogyakarta",Indonesia,"Yogyakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Val%20%2818%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,Yogyakarta's famous bakpia souvenir,Oleh-oleh bakpia terkenal khas Yogyakarta,Indonesia,"Yogyakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Val%20%2819%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"View at the Malioboro Street, Yogyakarta at nighttime","Suasana malam hari di Jalan Malioboro, Yogyakarta",Indonesia,"Yogyakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Val%20%282%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"The Jakarta Cathedral which is one of the largest and oldest Catholic cathedral churches at Central Jakarta, Indonesia","Gereja Katedral Jakarta yang merupakan salah satu gereja katedral Katolik terbesar dan tertua di Jakarta Pusat, Indonesia",Indonesia,"Jakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Val%20%2820%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"View at the foot of Nglanggeran Ancient Volcano, Yogyakarta","Pemandangan di kaki Gunung Api Purba Nglanggeran, Yogyakarta",Indonesia,"Yogyakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Val%20%2821%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"Indonesian snacks consisting of bakpia, chocolate banana crisps, and potato crisps","Cemilan khas Indonesia yang terdiri atas bakpia, keripik pisang coklat, dan keripik kentang",Indonesia,"Yogyakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Val%20%2822%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"Warteg (warung Tegal) meal consisting of rice, orek tempeh, dried potatoes (mustofa), egg, and green beans","Makanan warteg (Warung Tegal) yang terdiri dari nasi, tempe orek, kentang kering (mustofa), telur, dan buncis",Indonesia,"Jakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Val%20%2823%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpeg,,"Assortments of traditional Indonesian snacks such as Sale Pisang, Bolu Emprit, and various crackers","Berbagai cemilan khas Indonesia seperti sale pisang, bolu emprit, dan kerupuk",Indonesia,"Yogyakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Val%20%283%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"The Dirgantara Statue or Tugu Pancoran which is located at Pancoran area, South Jakarta","Patung Dirgantara atau Tugu Pancoran yang berlokasi di kawasan Pancoran, Jakarta Selatan",Indonesia,"Jakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Val%20%284%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"Offal Satay (intestine satay, quail egg satay, skin satay, clam satay) as a complement to soto in Central Java.","Sate Jeroan (sate usus, sate telur puyuh, sate kulit, sate kerang) sebagai pelengkap makanan soto di Jawa Tengah.",Indonesia,"Yogyakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Val%20%285%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,Scenery of Jakarta Fair with many visitors and exhibitions.,Suasana Pekan Raya Jakarta (PRJ) yang penuh dengan pengunjung dan berbagai pameran.,Indonesia,"Jakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Val%20%286%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,Interior of executive class train to Yogyakarta,Di dalam kereta api kelas eksekutif menuju Yogyakarta,Indonesia,"Jakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Val%20%287%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"Cocoa pods (opened), one of the famous commodities from Nglanggeran Village in Yogyakarta","Buah kakao (yang telah dibelah), salah satu komoditas terkenal dari Desa Nglanggeran di Yogyakarta",Indonesia,"Yogyakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Val%20%288%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"Palanquin used by members of the Yogyakarta Sultanate in the past, displayed at the Keraton Museum Yogyakarta",Jempana atau tandu yang digunakan anggota Kesultanan Yogyakarta pada masa lampau yang dipanjang di Museum Keraton Yogyakarta,Indonesia,"Yogyakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Val%20%289%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,Antique teacups displayed in Keraton Museum Yogyakarta,Cangkir-cangkir teh antik yang dipajang di Museum Keraton Yogyakarta,Indonesia,"Yogyakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Mel%20%2810%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"rice with soto betawi, soto with coconut milk, beef, other pieces of beef and emping crackers, a specialty of Jakarta cuisine","nasi dengan soto betawi, soto bersantan dengan isi daging, tetelan sapi dan emping, makanan khas jakarta",Indonesia,"Jakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Mel%20%2811%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"Peanut Rempeyek or peyek, one type of Indonesian traditional cracker","Rempeyek atau peyek kacang, salah satu jenis kerupuk khas Indonesia",Indonesia,"Jakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Mel%20%2813%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"shrimp crackers and rawon rice, Jawa Timur's specialized dish in the form of a black soup with beef or mutton with a special spice mixture that uses kluwek","kerupuk udang dan nasi rawon, makanan khas Jawa Timur berupa sup daging berkuah hitam dengan campuran bumbu khas yang menggunakan kluwek",Indonesia,"Jawa Timur, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Mel%20%2814%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"Kolak biji salak, one variation of takjil with a light brown color which has a round appearance inside condensed brown sugar sauce, served with coconut milk and Javanese sugar sauce.","Kolak biji salak, salah satu variasi takjil berwarna cokelat muda yang memiliki penampakan bulat-bulat di dalam rendaman kuah kental manis gula berwarna coklat, disajikan dengan dengan kuah santan dan gula jawa.",Indonesia,"Jakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Mel%20%2818%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"clam in Padang sauce, a typical Indonesian sauce that is seasoned with spices and has a spicy, sweet and slightly sour taste","Kerang saus padang, saus khas Indonesia yang berbumbu rempah dan memiliki rasa pedas, manis, dan sedikit asam",Indonesia,"Jakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Mel%20%2821%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"Gurame cabe garam, fried gourami fish served with chili and garlic seasoning","Gurame cabe garam, masakan ikan gurame yang digoreng dan disajikan dengan bumbu cabai dan bawang putih",Indonesia,"Jakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Mel%20%2822%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,Teapot and tea cups and deep fried singkong (cassava) and deep fried bananas,Teko dan gelas teh serta gorengan singkodan pisang,Indonesia,"Yogyakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Mel%20%2824%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"fried rice with two skewers of peanut sauce chicken satay, balado shrimp, serundeng, pickles, crackers, and chili sauce.","nasi goreng dengan dua tusuk sate ayam berbumbu kacang, udang balado, serundeng, acar, kerupuk, dan sambal.",Indonesia,"Jakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Mel%20%2825%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,durian cut opened,durian yang sudah dibuka,Indonesia,"Jakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Mel%20%2826%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,deep fried bananas and coconut water (Served fresh in its shell),pisang goreng dan minuman kelapa (masih dalam batok),Indonesia,"Bandung, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Mel%20%2828%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,view of Nglanggeran ancient volcano from a distance and rice fields below it,pemandangan gunung api purba dari kejauhan serta sawah dibawahnya,Indonesia,"Yogyakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Mel%20%2829%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,restaurant with a joglo house building (traditional Javanese house) in Yogyakarta,restoran dengan bangunan berbentuk rumah joglo (rumah tradisional jawa) di Yogyakarta,Indonesia,"Yogyakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Mel%20%2832%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"morning view at kuta beach, bali","pemandangan pagi hari di pantai kuta, bali",Indonesia,"Bali, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Mel%20%2833%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,Crater of Tangkuban Perahu volcano in Lembang,"kawah gunung tangkuban perahu, Lembang",Indonesia,"Bandung, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Mel%20%2834%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"Tumpeng rice, a traditional Indonesian cone-shaped food served with side dishes such as fried tempeh, balado eggs and fried chicken","Nasi tumpeng, makanan tradisional Indonesia yang berbentuk kerucut dan disajikan bersama lauk pauk seperti tempe orek, telur balado, dan ayam goreng",Indonesia,"Jakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Mel%20%285%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"Kerupuk Keriting Bangka, specialty crackers from Bangka Belitung made from mackerel with a curly texture","Kerupuk keriting Bangka, kerupuk khas Bangka Belitung yang terbuat dari ikan tenggiri dengan tekstur keriting",Indonesia,"Bangka Belitung, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Mel%20%286%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"Chicken Satay, chicken meat cut into pieces, skewered with satay sticks, and grilled","Sate Ayam, daging ayam yang dipotong-potong, ditusuk dengan tusukan sate, dan dipanggang",Indonesia,"Jakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Mel%20%288%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"Gurame cabe garam, fried gourami fish served with chili and garlic seasoning","Gurame cabe garam, masakan ikan gurame yang digoreng dan disajikan dengan bumbu cabai dan bawang putih",Indonesia,"Jakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Mel%20%289%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,Stir-fried green beans,Tumis kacang panjang,Indonesia,"Jakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Mel%20%2812%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"Mutton Meat Satay, mutton meat with sweet soy sauce cut into pieces, skewered with satay sticks, and grilled.","Sate Kambing, daging kambing dengan kecap manis yang dipotong-potong, ditusuk dengan tusukan sate, dan dipanggang",Indonesia,"Bogor, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Mel%20%2812%29_1%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"Chicken Satay, chicken meat cut into pieces, skewered with satay sticks, and grilled","Sate Ayam, daging ayam yang dipotong-potong, ditusuk dengan tusukan sate, dan dipanggang",Indonesia,"Bogor, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Mel%20%2816%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"Putri Dewi Salad, salad of various fruits with mango sauce","Salad putri dewi, salad dengan aneka buah dan saus mangga",Indonesia,"Jakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Mel%20%2817%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"Kwetiau Bagan, soupy kwetiau specialty of Bagansiapiapi and topped with sliced omelette","Kwetiau Bagan, kwetiau berkuah khas Bagansiapiapi dengan topping telur dadar potong",Indonesia,"Jakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,25/01/2025,25/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Mel%20%2819%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"Butter fried chicken, chicken fried with butter and seasonings such as soy sauce, oyster sauce, garlic and onions","Ayam goreng mentega, ayam yang digoreng dengan mentega dan bumbu seperti kecap, saus tiram, bawang putih, dan bawang bombay",Indonesia,"Jakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,26/01/2025,26/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Mel%20%282%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"Rice and Coto Makassar, Makassar's specialty soup with a rich sauce of spices and beef","Nasi dan Coto Makassar, sup khas Makassar dengan kuah kaya akan rempah-rempah dan daging sapi",Indonesia,"Makassar, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,26/01/2025,26/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Mel%20%2820%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"Sayur bunga pepaya, a dish made from stir-fried papaya flowers","Sayur bunga pepaya, makanan dari bunga pepaya yang ditumis",Indonesia,"Jakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,26/01/2025,26/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Mel%20%2823%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"Nasi jamblang, specialty dish from Cirebon consisting of rice wrapped in jamblang leaves (teak leaves) served with various side dishes such as braised tofu, fried tempeh, cucumber, black spiced squid and potato croquettes.","Nasi jamblang, makanan khas cirebon berupa nasi yang dibungkus dengan daun jamblang (daun jati) dilengkapi dengan berbagai lauk pauk seperti tahu bacem, tempe goreng, timun, cumi bumbu hitam, dan perkedel.",Indonesia,"Cirebon, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,26/01/2025,26/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Mel%20%2830%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"Butter fried chicken, chicken fried with butter and seasonings such as soy sauce, oyster sauce, garlic and onions","Ayam goreng mentega, ayam yang digoreng dengan mentega dan bumbu seperti kecap, saus tiram, bawang putih, dan bawang bombai",Indonesia,"Jakarta, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,26/01/2025,26/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Mel%20%2835%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"Grand Mosque of Makassar, one of the most beautiful mosques in Eastern Indonesia, located in Makassar","Masjid Raya Makassar, salah satu masjid terindah di Indonesia Timur yang terletak di Makassar",Indonesia,"Makassar, Indonesia",Indonesian (ind),,

,,seacrowd.research@gmail.com,26/01/2025,26/01/2025,,https://raw.githubusercontent.com/SEACrowd/sea-vl-image-collection/refs/heads/main/data/Mel%20%2836%29%20-%20Filbert%20Aurelian%20Tjiaranata.jpg,,"Nasi jamblang, a specialty food from Cirebon consisting of rice wrapped in jamblang leaves (teak leaves) served with various side dishes such as braised tofu, black spiced squid, fritters, chili sauced shrimp, and chili sauce.","Nasi jamblang, makanan khas cirebon berupa nasi yang dibungkus dengan daun jamblang (daun jati) dilengkapi dengan berbagai lauk pauk seperti tahu bacem, cumi bumbu hitam, bakwan, udang cabe, dan sambal.",Indonesia,"Cirebon, Indonesia",Indonesian (ind),,

